# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
324,MH1324,"Ganpatrao Late Polytechnic and Engineering College, Thane",Computer Engineering,CAP1,OBC,Female,State Level,Mumbai University,56.92,409343,63000,30
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Electronics and Telecommunication Engineering,CAP2,OBC,Male,State Level,Shivaji University Kolhapur,87.74,116582,94000,120
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Electronics and Telecommunication Engineering,CAP3,SC,Male,Home University,RTM Nagpur University,86.64,127103,83000,60
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Electronics and Telecommunication Engineering,CAP1,EWS,Female,TFWS,Mumbai University,85.84,134791,103000,120
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Chemical Engineering,CAP3,OBC,Female,TFWS,SGB Amravati University,87.11,122483,93000,60
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Chemical Engineering,CAP2,OBC,Female,Other Than Home University,Shivaji University Kolhapur,82.88,162849,88000,120
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Chemical Engineering,CAP2,VJ,Female,Home University,Pune University (SPPU),74.68,240664,96000,120
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Civil Engineering,CAP1,EWS,Male,Other Than Home University,SGB Amravati University,78.84,201441,70000,60
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Civil Engineering,CAP1,SC,Female,Home University,Pune University (SPPU),79.76,192573,83000,30
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Civil Engineering,CAP2,NT1,Female,State Level,Mumbai University,76.99,218872,71000,120
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Artificial Intelligence and Data Science,CAP1,OPEN,Male,Other Than Home University,Shivaji University Kolhapur,83.92,152972,98000,30
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Artificial Intelligence and Data Science,CAP3,NT2,Male,Home University,SRTM Nanded University,86.2,131116,75000,90
325,MH1325,"Sant Appasaheb Ramabai Institute of Engineering and Technology, Barshi",Artificial Intelligence and Data Science,CAP3,EWS,Male,State Level,RTM Nagpur University,90.96,86045,82000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Artificial Intelligence and Data Science,CAP2,EWS,Female,Home University,RTM Nagpur University,86.38,129579,75000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Artificial Intelligence and Data Science,CAP3,NT1,Female,Home University,Mumbai University,85.61,136759,97000,120
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Artificial Intelligence and Data Science,CAP2,SC,Female,Other Than Home University,Mumbai University,83.0,161776,88000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Electronics and Telecommunication Engineering,CAP3,VJ,Female,Home University,SGB Amravati University,80.94,181475,107000,120
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Electronics and Telecommunication Engineering,CAP1,NT2,Female,TFWS,Shivaji University Kolhapur,85.66,136507,88000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Electronics and Telecommunication Engineering,CAP3,OBC,Male,TFWS,Mumbai University,77.82,211075,108000,90
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Chemical Engineering,CAP1,NT1,Female,Home University,SRTM Nanded University,77.55,213316,106000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Chemical Engineering,CAP3,NT2,Male,TFWS,Shivaji University Kolhapur,85.54,137682,86000,90
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Chemical Engineering,CAP3,VJ,Female,State Level,Shivaji University Kolhapur,79.51,194857,93000,30
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Information Technology,CAP3,NT1,Female,TFWS,SGB Amravati University,82.2,169598,88000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Information Technology,CAP3,ST,Male,State Level,SRTM Nanded University,70.48,280609,83000,60
326,MH1326,"Sant Dagadu College of Engineering and Management, Karad",Information Technology,CAP3,SC,Female,Other Than Home University,Pune University (SPPU),83.08,160913,72000,120
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Information Technology,CAP1,SC,Female,State Level,RTM Nagpur University,89.93,96046,105000,60
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Information Technology,CAP3,VJ,Male,TFWS,Shivaji University Kolhapur,91.4,82044,105000,120
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Information Technology,CAP1,VJ,Male,State Level,Pune University (SPPU),94.15,55828,101000,60
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Chemical Engineering,CAP2,ST,Female,TFWS,Mumbai University,82.82,163634,155000,120
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Chemical Engineering,CAP2,NT1,Male,TFWS,SGB Amravati University,89.95,95528,110000,30
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Chemical Engineering,CAP3,OBC,Male,State Level,SGB Amravati University,91.98,76593,127000,60
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Artificial Intelligence and Data Science,CAP3,OBC,Male,State Level,RTM Nagpur University,98.01,18962,142000,90
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Artificial Intelligence and Data Science,CAP3,VJ,Female,Home University,Mumbai University,92.1,75426,122000,60
327,MH1327,"Narayanrao Padmashri Polytechnic and Engineering College, Hingoli",Artificial Intelligence and Data Science,CAP2,OPEN,Male,Home University,Shivaji University Kolhapur,98.81,11804,157000,30
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Electrical Engineering,CAP1,SC,Male,Home University,RTM Nagpur University,55.85,419721,74000,60
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Electrical Engineering,CAP3,NT2,Male,State Level,Shivaji University Kolhapur,57.19,406805,48000,120
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Electrical Engineering,CAP1,SC,Female,Home University,Pune University (SPPU),54.1,436418,46000,120
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Civil Engineering,CAP2,OPEN,Female,State Level,SRTM Nanded University,66.67,316707,68000,120
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Civil Engineering,CAP2,NT1,Female,TFWS,Pune University (SPPU),58.59,393656,61000,90
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Civil Engineering,CAP1,NT2,Male,TFWS,Shivaji University Kolhapur,71.82,268048,46000,60
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Chemical Engineering,CAP1,NT2,Male,TFWS,Pune University (SPPU),51.21,463711,57000,90
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Chemical Engineering,CAP3,VJ,Male,State Level,RTM Nagpur University,63.92,343039,73000,120
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Chemical Engineering,CAP2,OPEN,Male,State Level,Pune University (SPPU),73.71,250038,71000,30
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Mechanical Engineering,CAP2,OBC,Male,State Level,SRTM Nanded University,70.21,283333,75000,120
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Mechanical Engineering,CAP1,OPEN,Female,TFWS,Mumbai University,55.23,425480,46000,30
328,MH1328,"Savitribai Loknete College of Engineering, Malegaon",Mechanical Engineering,CAP2,ST,Male,Home University,Pune University (SPPU),58.81,391724,52000,30
329,MH1329,Wardha College of Engineering,Information Technology,CAP1,OBC,Female,TFWS,SGB Amravati University,80.56,184932,74000,90
329,MH1329,Wardha College of Engineering,Information Technology,CAP2,NT2,Female,Home University,SRTM Nanded University,89.73,97831,87000,60
329,MH1329,Wardha College of Engineering,Information Technology,CAP2,VJ,Male,Other Than Home University,Pune University (SPPU),89.3,102078,99000,90
329,MH1329,Wardha College of Engineering,Artificial Intelligence and Data Science,CAP3,EWS,Female,Home University,Pune University (SPPU),94.5,52637,82000,90
329,MH1329,Wardha College of Engineering,Artificial Intelligence and Data Science,CAP1,OBC,Female,TFWS,SGB Amravati University,89.64,98491,71000,120
329,MH1329,Wardha College of Engineering,Artificial Intelligence and Data Science,CAP3,OBC,Female,Home University,RTM Nagpur University,91.45,81577,70000,60
329,MH1329,Wardha College of Engineering,Chemical Engineering,CAP2,OBC,Female,Home University,SRTM Nanded University,78.42,205306,87000,30
329,MH1329,Wardha College of Engineering,Chemical Engineering,CAP1,OPEN,Female,State Level,RTM Nagpur University,85.38,139362,70000,30
329,MH1329,Wardha College of Engineering,Chemical Engineering,CAP1,OBC,Male,TFWS,RTM Nagpur University,76.48,223784,102000,60
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Civil Engineering,CAP1,NT2,Female,Other Than Home University,Shivaji University Kolhapur,75.35,234588,81000,30
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Civil Engineering,CAP1,ST,Male,Other Than Home University,Pune University (SPPU),79.95,190690,99000,90
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Civil Engineering,CAP2,EWS,Female,Other Than Home University,SRTM Nanded University,85.42,138657,109000,30
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Electrical Engineering,CAP3,NT1,Male,State Level,SRTM Nanded University,83.98,152471,72000,30
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Electrical Engineering,CAP3,SC,Male,State Level,RTM Nagpur University,71.16,273998,85000,60
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Electrical Engineering,CAP3,OPEN,Female,State Level,SRTM Nanded University,94.14,55776,103000,60
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Computer Engineering,CAP2,EWS,Male,Other Than Home University,Pune University (SPPU),91.89,77339,109000,60
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Computer Engineering,CAP1,EWS,Female,TFWS,Mumbai University,88.56,108915,85000,60
330,MH1330,"Appasaheb Annasaheb Institute of Technology, Nanded",Computer Engineering,CAP3,ST,Male,TFWS,Pune University (SPPU),78.3,206384,89000,90
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Electrical Engineering,CAP2,OBC,Female,Other Than Home University,Mumbai University,85.54,137805,97000,60
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Electrical Engineering,CAP1,ST,Female,State Level,SGB Amravati University,78.4,205630,81000,30
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Electrical Engineering,CAP1,OBC,Female,State Level,Pune University (SPPU),86.62,127560,107000,30
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Computer Engineering,CAP2,SC,Female,State Level,SGB Amravati University,73.83,248939,74000,60
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Computer Engineering,CAP2,NT2,Female,State Level,Pune University (SPPU),88.2,112578,71000,120
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Computer Engineering,CAP1,NT1,Female,Home University,RTM Nagpur University,79.2,197974,83000,120
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Artificial Intelligence and Data Science,CAP2,VJ,Male,State Level,SRTM Nanded University,83.87,153551,90000,60
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Artificial Intelligence and Data Science,CAP3,OBC,Male,Other Than Home University,SRTM Nanded University,90.67,89108,77000,30
331,MH1331,"Jijamata Loknete Institute of Engineering and Technology, Ratnagiri",Artificial Intelligence and Data Science,CAP3,NT2,Female,Home University,SGB Amravati University,76.03,227921,108000,120
332,MH1332,Yavatmal College of Engineering and Management,Electrical Engineering,CAP2,NT1,Male,Home University,Shivaji University Kolhapur,55.84,419529,53000,120
332,MH1332,Yavatmal College of Engineering and Management,Electrical Engineering,CAP2,EWS,Male,State Level,SRTM Nanded University,57.19,406775,61000,60
332,MH1332,Yavatmal College of Engineering and Management,Electrical Engineering,CAP3,OBC,Male,State Level,Mumbai University,55.15,426448,60000,60
332,MH1332,Yavatmal College of Engineering and Management,Artificial Intelligence and Data Science,CAP1,EWS,Female,Other Than Home University,SRTM Nanded University,59.52,384568,76000,90
332,MH1332,Yavatmal College of Engineering and Management,Artificial Intelligence and Data Science,CAP1,EWS,Male,State Level,Shivaji University Kolhapur,71.09,275056,72000,60
332,MH1332,Yavatmal College of Engineering and Management,Artificial Intelligence and Data Science,CAP1,ST,Male,TFWS,RTM Nagpur University,61.26,368243,57000,30
332,MH1332,Yavatmal College of Engineering and Management,Civil Engineering,CAP3,ST,Male,State Level,SGB Amravati University,62.05,360537,61000,60
332,MH1332,Yavatmal College of Engineering and Management,Civil Engineering,CAP2,EWS,Female,TFWS,SGB Amravati University,57.62,403071,79000,30
332,MH1332,Yavatmal College of Engineering and Management,Civil Engineering,CAP3,VJ,Male,Other Than Home University,SGB Amravati University,63.41,347754,77000,120
332,MH1332,Yavatmal College of Engineering and Management,Computer Engineering,CAP3,NT2,Female,State Level,Mumbai University,54.71,430560,71000,60
332,MH1332,Yavatmal College of Engineering and Management,Computer Engineering,CAP1,NT1,Male,TFWS,Mumbai University,71.29,273135,79000,30
332,MH1332,Yavatmal College of Engineering and Management,Computer Engineering,CAP3,NT2,Female,Other Than Home University,SGB Amravati University,62.46,356894,64000,60
333,MH1333,Miraj College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP3,NT1,Female,Other Than Home University,SRTM Nanded University,60.46,375961,64000,30
333,MH1333,Miraj College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP1,OPEN,Female,Home University,Mumbai University,79.32,196585,46000,60
333,MH1333,Miraj College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP1,VJ,Female,Home University,SGB Amravati University,50.09,474264,78000,60
333,MH1333,Miraj College of Engineering and Technology,Chemical Engineering,CAP2,NT1,Female,State Level,RTM Nagpur University,58.73,392232,79000,60
333,MH1333,Miraj College of Engineering and Technology,Chemical Engineering,CAP2,NT2,Male,Other Than Home University,RTM Nagpur University,74.12,245886,67000,90
333,MH1333,Miraj College of Engineering and Technology,Chemical Engineering,CAP3,NT1,Male,Other Than Home University,Mumbai University,58.4,395201,77000,30
333,MH1333,Miraj College of Engineering and Technology,Civil Engineering,CAP3,EWS,Female,TFWS,Shivaji University Kolhapur,57.64,402495,47000,120
333,MH1333,Miraj College of Engineering and Technology,Civil Engineering,CAP3,VJ,Female,Other Than Home University,Mumbai University,67.38,309980,67000,90
333,MH1333,Miraj College of Engineering and Technology,Civil Engineering,CAP2,NT1,Male,Home University,Pune University (SPPU),62.39,357593,68000,120
333,MH1333,Miraj College of Engineering and Technology,Electrical Engineering,CAP1,ST,Male,Other Than Home University,SGB Amravati University,63.3,348693,63000,60
333,MH1333,Miraj College of Engineering and Technology,Electrical Engineering,CAP1,EWS,Male,TFWS,Mumbai University,71.67,269600,74000,60
333,MH1333,Miraj College of Engineering and Technology,Electrical Engineering,CAP2,SC,Male,TFWS,Pune University (SPPU),53.3,443947,47000,120
333,MH1333,Miraj College of Engineering and Technology,Mechanical Engineering,CAP3,OBC,Male,TFWS,SGB Amravati University,62.97,352090,55000,120
333,MH1333,Miraj College of Engineering and Technology,Mechanical Engineering,CAP3,OPEN,Male,Home University,RTM Nagpur University,70.24,282899,50000,90
333,MH1333,Miraj College of Engineering and Technology,Mechanical Engineering,CAP1,OPEN,Male,State Level,SGB Amravati University,72.58,260626,55000,30
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Civil Engineering,CAP1,VJ,Female,Home University,Mumbai University,85.86,134638,79000,120
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Civil Engineering,CAP3,NT2,Female,TFWS,Shivaji University Kolhapur,81.13,179681,98000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Civil Engineering,CAP3,OPEN,Female,TFWS,SGB Amravati University,82.11,170206,92000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Information Technology,CAP1,NT1,Male,State Level,SRTM Nanded University,80.28,187576,96000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Information Technology,CAP2,NT1,Male,Other Than Home University,SRTM Nanded University,80.86,182068,70000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Information Technology,CAP2,NT1,Male,TFWS,SRTM Nanded University,86.3,130382,87000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Mechanical Engineering,CAP1,VJ,Male,State Level,Pune University (SPPU),75.54,232562,104000,120
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Mechanical Engineering,CAP2,OBC,Male,Other Than Home University,RTM Nagpur University,84.05,151667,78000,30
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Mechanical Engineering,CAP1,EWS,Female,State Level,Pune University (SPPU),80.38,186543,101000,90
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Computer Engineering,CAP3,NT2,Female,Other Than Home University,SGB Amravati University,82.21,169087,76000,120
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Computer Engineering,CAP1,ST,Female,State Level,Pune University (SPPU),75.77,230205,106000,30
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Computer Engineering,CAP1,NT1,Female,State Level,SRTM Nanded University,87.47,119283,101000,60
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Chemical Engineering,CAP2,NT2,Female,Home University,SRTM Nanded University,72.65,260099,77000,120
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Chemical Engineering,CAP3,OBC,Male,Other Than Home University,SRTM Nanded University,76.17,226849,77000,30
334,MH1334,"Balasaheb Tatyasaheb Dagadu College of Engineering, Science and Technology, Solapur",Chemical Engineering,CAP1,ST,Male,State Level,Shivaji University Kolhapur,69.5,289876,73000,120
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Artificial Intelligence and Data Science,CAP2,NT1,Female,Other Than Home University,SRTM Nanded University,89.67,98471,84000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Artificial Intelligence and Data Science,CAP1,SC,Female,TFWS,Shivaji University Kolhapur,79.88,191273,101000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Artificial Intelligence and Data Science,CAP2,VJ,Female,State Level,Mumbai University,87.39,120213,85000,30
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Computer Engineering,CAP1,VJ,Female,State Level,SRTM Nanded University,75.06,237053,103000,120
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Computer Engineering,CAP2,OBC,Female,Home University,RTM Nagpur University,85.43,138888,94000,90
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Computer Engineering,CAP1,OPEN,Male,Other Than Home University,RTM Nagpur University,88.95,105157,100000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Mechanical Engineering,CAP1,EWS,Male,Other Than Home University,SGB Amravati University,85.16,141354,80000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Mechanical Engineering,CAP3,OPEN,Female,State Level,Pune University (SPPU),79.05,199210,80000,90
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Mechanical Engineering,CAP3,OPEN,Male,State Level,RTM Nagpur University,86.8,125885,94000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Information Technology,CAP2,ST,Male,State Level,Shivaji University Kolhapur,82.21,169140,85000,90
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Information Technology,CAP1,VJ,Female,State Level,SRTM Nanded University,81.91,172225,87000,120
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Information Technology,CAP1,ST,Male,Home University,Shivaji University Kolhapur,70.65,279168,108000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Electrical Engineering,CAP2,OBC,Male,Other Than Home University,Pune University (SPPU),79.06,199262,99000,60
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Electrical Engineering,CAP3,OBC,Male,TFWS,RTM Nagpur University,89.02,104461,75000,120
335,MH1335,"Gajanan Yashwantrao Institute of Technology, Ahmednagar",Electrical Engineering,CAP2,SC,Female,TFWS,Pune University (SPPU),77.09,217777,71000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electronics and Telecommunication Engineering,CAP2,ST,Female,Other Than Home University,Pune University (SPPU),43.89,533136,67000,60
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electronics and Telecommunication Engineering,CAP3,NT1,Male,Home University,Shivaji University Kolhapur,58.95,390007,66000,60
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electronics and Telecommunication Engineering,CAP1,OPEN,Male,Home University,SGB Amravati University,67.42,309957,78000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Civil Engineering,CAP2,EWS,Female,Home University,RTM Nagpur University,72.45,262214,48000,30
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Civil Engineering,CAP2,SC,Female,Home University,Shivaji University Kolhapur,47.03,503611,77000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Civil Engineering,CAP1,EWS,Male,State Level,SRTM Nanded University,76.02,227939,63000,120
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electrical Engineering,CAP3,NT2,Male,Home University,RTM Nagpur University,58.57,394045,78000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electrical Engineering,CAP3,VJ,Female,State Level,SGB Amravati University,72.11,265217,48000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Electrical Engineering,CAP1,EWS,Female,Home University,Mumbai University,65.24,330225,68000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Information Technology,CAP2,EWS,Female,TFWS,Shivaji University Kolhapur,72.86,257961,61000,90
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Information Technology,CAP3,SC,Male,Other Than Home University,Mumbai University,67.53,308867,50000,120
336,MH1336,"Rajarshi Shahu Tatyasaheb Polytechnic and Engineering College, Yavatmal",Information Technology,CAP2,OPEN,Female,State Level,Shivaji University Kolhapur,60.19,378267,66000,90
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Computer Engineering,CAP3,SC,Female,TFWS,SRTM Nanded University,71.19,274066,46000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Computer Engineering,CAP3,EWS,Female,Other Than Home University,Mumbai University,58.4,395238,74000,30
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Computer Engineering,CAP2,NT2,Male,Home University,Pune University (SPPU),57.96,399419,77000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Information Technology,CAP2,NT2,Male,TFWS,Mumbai University,59.28,387113,60000,90
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Information Technology,CAP3,OPEN,Male,State Level,RTM Nagpur University,56.93,409482,72000,90
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Information Technology,CAP2,OBC,Male,Other Than Home University,SGB Amravati University,68.09,303250,74000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Chemical Engineering,CAP1,NT1,Female,State Level,SRTM Nanded University,56.57,412774,63000,120
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Chemical Engineering,CAP2,ST,Female,State Level,Pune University (SPPU),59.24,387228,62000,120
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Chemical Engineering,CAP1,VJ,Male,State Level,Shivaji University Kolhapur,57.52,403997,45000,30
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Artificial Intelligence and Data Science,CAP2,SC,Female,State Level,RTM Nagpur University,68.15,302605,62000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Artificial Intelligence and Data Science,CAP2,VJ,Female,Other Than Home University,SRTM Nanded University,72.39,262780,50000,30
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Artificial Intelligence and Data Science,CAP3,VJ,Male,TFWS,Mumbai University,52.65,450232,45000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Civil Engineering,CAP3,OPEN,Female,TFWS,Shivaji University Kolhapur,64.82,334604,51000,60
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Civil Engineering,CAP3,ST,Male,State Level,Mumbai University,56.24,416095,66000,120
337,MH1337,"Narayanrao Smt. College of Engineering and Technology, Beed",Civil Engineering,CAP2,EWS,Male,TFWS,RTM Nagpur University,57.07,407853,63000,30
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Chemical Engineering,CAP2,NT1,Male,Other Than Home University,SGB Amravati University,78.55,204050,100000,90
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Chemical Engineering,CAP3,OPEN,Male,Other Than Home University,Shivaji University Kolhapur,82.76,163908,84000,60
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Chemical Engineering,CAP1,VJ,Female,TFWS,Mumbai University,74.47,242659,95000,120
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Electrical Engineering,CAP1,OBC,Male,TFWS,SGB Amravati University,90.6,89578,105000,30
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Electrical Engineering,CAP1,VJ,Female,Other Than Home University,Mumbai University,73.79,249049,98000,90
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Electrical Engineering,CAP2,SC,Male,TFWS,SRTM Nanded University,85.35,139278,78000,60
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Computer Engineering,CAP1,EWS,Female,TFWS,Pune University (SPPU),84.71,145444,93000,30
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Computer Engineering,CAP2,OPEN,Male,State Level,SGB Amravati University,88.02,113903,88000,60
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Computer Engineering,CAP3,NT1,Female,Home University,Mumbai University,78.62,203197,74000,120
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Artificial Intelligence and Data Science,CAP1,SC,Female,Other Than Home University,SRTM Nanded University,84.93,143571,106000,120
338,MH1338,"Vinayakrao Rajarshi College of Engineering and Management, Gondia",Artificial Intelligence and Data Science,CAP3,NT1,Female,Other Than Home University,SRTM Nanded University,81.43,176570,92000,60
